JGI Portal Name	Strain	T3PKS hits	NCBI taxid	Superkingdom	Phylum	Class	Order	Family	Genus	Species	Reference (Pubmed IDs)
Morbru1	Morchella brunnea Mel-22 v1.0	0	1174671	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella brunnea	NA
Morcap1	Mortierella capitata AV005 v1.0	0	64521	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella capitata	NA
Morco1	Morchella importuna CCBAS932 v1.0	0	1174673	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella importuna	30420746
Mordel1	Morchella deliciosa PhC191 v1.0	0	1579548	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella deliciosa	NA
Mordim1	Morchella diminutiva Mes-2 v1.0	0	1174667	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella diminutiva	NA
Mordis1	Morchella disparilis PhC 293 v1.0	0	1810716	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella disparilis	NA
Morel_U14_1	Mortierella elongata MPI-CAGE-AA-0104 v1.0	0	310910	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elongata	34893598
Morel2	Mortierella elongata AG-77 v2.0	0	310910	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elongata	28076891
Moreoh1	Morchella eohespera Mel-19 v1.0	0	1729728	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella eohespera	NA
Morfluv1	Morchella fluvialis PhC 265 v3.0	0	1611433	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella fluvialis	NA
Morgam1	Mortierella gamsii AM1032 v1.0	0	64522	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia gamsii	NA
MorGBAus27b_1	Mortierella sp. GBAus27b v1.0	0	1954212	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp. GBAus27b	NA
Morhis1	Morchella hispaniolensis Mel-18 v1.0	0	2382056	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella hispaniolensis	NA
Morhum1	Mortierella humilis PMI_1414 v1.0	0	64523	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila humilis	NA
Morimp1	Morchella importuna SCYDJ1-A1 v1.0	0	1174673	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella importuna	31314937
Morkaki1	Morchella kakiicolor PhC 280 v3.0	0	2715921	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella kakiicolor	NA
Mormin1_1	Mortierella minutissima AD051 v1.0	0	64525	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila minutissima	NA
Mormul1	Mortierella multidivaricata RSA 2152 T v1.0	0	101098	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gamsiella	Gamsiella multidivaricata	NA
Morpal1	Morchella palazonii PhC 149 v1.0	0	1814248	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella palazonii	NA
Morper1	Morchella peruviana NRRL 66754 v1.0	0	2382058	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella peruviana	NA
Morpra1	Morchella prava Mes-7 v1.0	0	1174674	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella prava	NA
Morpul1	Morchella pulchella Mel-31 v1.0	0	1579549	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella pulchella	NA
Morpun1	Morchella punctipes GB769 v1.0	0	743780	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella punctipes	NA
Morsel1	Lunasporangiospora selenospora KOD1015 v1.0	0	979761	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lunasporangiospora	Lunasporangiospora selenospora	NA
Morsem1	Morchella semilibera PhC 218 v1.0	0	62758	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella semilibera	NA
Morsny1	Morchella snyderi CBS 144464 v1.0	0	1174678	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella snyderi	NA
Morste1	Morchella steppicola PhC 289 v1.0	0	743781	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella steppicola	NA
Morve1	Mortierella verticillata NRRL 6337	0	1069443	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila verticillata	NA
Morvulg1	Morchella vulgaris PhC 271 v2.0	0	60348	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella vulgaris	NA
MorvulMes17_1	Morchella sp. Mes-17 v1.0	0	60348	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella vulgaris	NA
Morwol1	Mortierella wolfii NRRL 6351 v1.0	0	90253	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella wolfii	NA
Mrafri1	Mrakia frigida ATCC 22029 v1.0	0	29902	Eukaryota	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia frigida	NA
Mranc1	Metschnikowia rancensis CR1 v1.0	0	208486	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia rancensis	NA
MroMCA2997_1	Moniliophthora roreri MCA 2997	0	1381753	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri	24571091
Mucam1	Mucor ambiguus NBRC 6742	0	91626	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor ambiguus	32039703
Mucci2	Mucor lusitanicus CBS277.49 v2.0	0	36080	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	27238284
Muccir1_3	Mucor lusitanicus (circinelloides) MU402 v1.0	0	29924	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lusitanicus	31679929
Muccirc1	Mucor circinelloides f circinelloides 1006PhL	0	36080	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	25006230
Mucend1	Mucor endophyticus	0	444774	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor endophyticus	32039703
Mucfus1	Mucor fuscus	0	708069	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor fuscus	32039703
Muclan1	Mucor lanceolatus	0	1091291	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lanceolatus	32039703
Mucmuc1	Mucor mucedo NRRL 3635 v1.0	0	29922	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor mucedo	NA
Mucrac1	Mucor racemosus	0	4841	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	32039703
Muloch1	Multifurca ochricompacta BPL690 v1.0	0	376703	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Multifurca	Multifurca ochricompacta	34861049
Mutel1	Mutinus elegans ME.BST v1.0	0	288524	Eukaryota	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus elegans	NA
Myc59_1	Mycena sp. CBHHK59/15 v1.0	4	1940295	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena sp. CBHHK59/15	NA
Mycafr1	Mycotypha africana NRRL 2978 v1.0	0	64632	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mycotyphaceae	Mycotypha	Mycotypha africana	NA
Mycalb1	Mycena albidolilacea CBHHK002 v1.0	3	1033008	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena albidolilacea	NA
Mycale1	Mycena alexandri CBHHK200 v1.0	1	1745969	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena alexandri	NA
Mycami1	Mycena amicta BAPX v1.0	0	380012	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena amicta	NA
Mycbel1	Mycena belliae CBHHK173m v1.0	2	1033014	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena belliae	NA
Myccro1	Mycena crocata CBHHK184 v1.0	2	220801	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena crocata	NA
Mycepi1	Mycena epipterygia CBHHK145m v1.0	4	230806	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena epipterygia	NA
Myceu1	Mycosphaerella eumusae CBS 114824	1	321146	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora eumusae	27513322
Mycfi2	Pseudocercospora (Mycosphaerella) fijiensis v2.0	0	1873960	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis	27512984
Mycfil1	Mycena filopes CBHHK001 v1.0	4	858877	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena filopes	NA
Mycflo1	Mycena floridula CBHHK072 v1.0	0	1033242	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena floridula	NA
Mycgal1	Mycena galopus ATCC-62051 v1.0	6	1314675	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena galopus	33046698
Mycgale1	Mycena galericulata CBHHK162m v1.0	2	71905	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena galericulata	NA
Mycgr3	Mycosphaerella graminicola v2.0	0	1047171	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici	21695235
Mychae1	Mycena haematopus CBHHK189 v1.0	1	230807	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena haematopus	NA
Myche1	Myceliophthora heterothallica CBS 203.75 v1.0	1	1149786	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces heterothallicus	NA
Mychet1	Myceliophthora heterothallica CBS 202.75 v1.0	1	1149848	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces heterothallicus	NA
Mycind1	Mycotypha indica IMI 211999 v1.0	0	2053761	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mycotyphaceae	Mycotypha	Mycotypha indica	NA
Myclat1	Mycena latifolia 10383 v1.0	7	1033247	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena latifolia	NA
Myclep1	Mycena leptocephala CBHHK5/15 v1.0	6	230808	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena leptocephala	NA
Mycmac1	Mycena maculata CBHHK188m v1.0	1	230809	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena maculata	NA
Mycmet1	Mycena metata CBHHK182m v1.0	1	1033252	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena metata	NA
Mycoli1	Mycena olivaceomarginata CBHHK47/15 v1.0	2	230810	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena olivaceomarginata	NA
Mycpol1	Mycena polygramma CBHHK137 v1.0	2	230801	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena polygramma	NA
Mycpur1	Mycena pura 9144 v1.0	3	153505	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena pura	NA
Mycreb1	Mycena rebaudengoi CBHHK068 v1.0	5	1045383	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena rebaudengoi	NA
Mycros1	Mycena rosella CBHHK067 v1.0	2	1033263	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena rosella	NA
Mycrub1	Mycena capillaripes Frankland 9286 v1.0	5	230804	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena capillaripes	NA
Mycsan1	Mycena sanguinolenta CBHHK176m v1.0	5	230812	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena sanguinolenta	NA
Mycvit1	Mycena vitilis CBHHK169m v1.0	1	1033281	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena vitilis	NA
Mycvul1	Mycena vulgaris CBHHK164 v1.0	5	1033282	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena vulgaris	NA
Myrdu1	Myriangium duriaei CBS 260.36 v1.0	0	147570	Eukaryota	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	Myriangium duriaei	32206138
Myrian1	Myriangiaceae sp. NC1570 v1.0	0	1907217	Eukaryota	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	NA	Myriangiaceae sp. NC1570	NA
Myrin1	Myrothecium inundatum CBS 120646 v1.0	2	110576	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium inundatum	NA
Mytre1	Mytilinidion resinicola CBS 304.34 v1.0	0	574789	Eukaryota	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion resinicola	32206138
Myxme1	Myxozyma melibiosi Phaff 52-87 v1.0	0	54550	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Myxozyma	Myxozyma melibiosi	NA
Nadfu1	Nadsonia fulvescens var. elongata DSM 6958 v1.0	0	45786	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Nadsonia	Nadsonia fulvescens	27535936
Nagvi1	Naganishia vishniacii ANT03-052 v1.1	1	89929	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia vishniacii	33232451
Naifl1	Naiadella fluitans ATCC 64713 v1.0	0	1397326	Eukaryota	Basidiomycota	Classiculomycetes	Classiculales	Classiculaceae	Classicula	Classicula fluitans	NA
Nakbac1	Nakaseomyces bacillisporus CBS 7720	0	51660	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces bacillisporus	24034898
Nakdel1	Nakaseomyces delphensis CBS 2170	0	51657	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces delphensis	24034898
Nakwi1	Nakazawaea wickerhamii NRRL Y-2563	0	1538186	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Nakazawaea	Nakazawaea wickerhamii	29760453
Nangy1	Nannizzia gypsea CBS 118893	1	535722	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia	Nannizzia gypsea	22951933
Naose1	Naohidea sebacea CBS 8477 (P95) v1.0	0	112072	Eukaryota	Basidiomycota	Cystobasidiomycetes	Naohideales	Naohideaceae	Naohidea	Naohidea sebacea	NA
Nauca1	Naumovozyma castellii CBS 4309	0	1064592	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Naumovozyma	Naumovozyma castellii	22123960
Nauda1	Naumovozyma dairenensis CBS 421	0	1071378	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Naumovozyma	Naumovozyma dairenensis	22123960
Ncrass2	Neurospora crassa FGSC4200 (ORS6a) v2.0	1	5141	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora crassa	NA
Necha2	Fusarium vanettenii  77-13-4 v2.0	2	660122	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium vanettenii	19714214
Necsp1	Nectriopsis sporangicola NRRL 22127 v1.0	0	1155948	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	Nectriopsis sporangiicola	NA
NeFL0031_2	Nemania sp. FL0031 v2.0	3	2663370	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania sp. FL0031	34797921
NeFL0916_1	Nemania sp. FL0916 v1.0	1	2614608	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania sp. FL0916	34797921
Nemabo1	Nemania abortiva FL1152 v1.0	2	561989	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania abortiva	34797921
Nemani1	Nemania sp. NC0429 v1.0	2	2614580	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania sp. NC0429	34797921
Nemdi1	Nematocida displodere JUm2807	0	1805483	Eukaryota	Microsporidia	NA	NA	NA	Nematocida	Nematocida displodere	27362540
Nemdif1	Nemania diffusa NC0034 v1.0	2	389665	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania diffusa	34797921
Nempa1	Nematocida parisii ERTm1	0	881290	Eukaryota	Microsporidia	NA	NA	NA	Nematocida	Nematocida parisii	22813931
Nemsp1	Nemania maritima AZJU v1.0	2	389662	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania maritima	NA
Neobo1	Neocosmospora boninensis NRRL 22470 v1.0	1	2747961	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium tenuicristatum	NA
Neodi1	Neonectria ditissima R09/05	1	78410	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	Neonectria ditissima	26586869
Neofi1	Neosartorya fischeri NRRL 181	0	331117	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fischeri	22080559;9156256
NeoGfMa1	Neocallimastix sp. Gf-Ma3-1 v1.0	0	2230904	Eukaryota	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix sp.	NA
Neoirr1	Neolecta irregularis DAH-1 v1.0	0	48691	Eukaryota	Ascomycota	Neolectomycetes	Neolectales	Neolectaceae	Neolecta	Neolecta irregularis	28176784
Neolan1	Neocallimastix lanati v1.0	0	2767002	Eukaryota	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix sp. JGI-2020a	33594000
Neole1	Neolentinus lepideus v1.0	0	1314782	Eukaryota	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Neolentinus	Neolentinus lepideus	26659563
NeoP8C63_1	Helotiales sp. P8C63 v1.0	1	1755440	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	NA	NA	Helotiales sp.	NA
Neopa1	Neofusicoccum parvum UCRNP2	0	1287680	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum parvum	23766404
Neora1	Ilyonectria sp. MPI-CAGE-AT-0134 v1.0	3	1755430	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria sp.	34893598
Neosp1	Neocallimastix californiae G1 v1.0	0	1754190	Eukaryota	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae	28555641
NeoWI3_1	Neocallimastix sp. WI3-B v1.0	0	2230904	Eukaryota	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix sp.	NA
Neucr_trp3_1	Neurospora crassa FGSC 73 trp-3 v1.0	1	5141	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora crassa	25838471
Neucr2	Neurospora crassa OR74A v2.0	1	367110	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora crassa	12712197
Neucr4830_1	Neurospora crassa clade B FGSC 4830 v1.0	1	5141	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora crassa	NA
Neudi1	Neurospora discreta FGSC 8579 mat A	1	510953	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora discreta	NA
Neuhi1	Neurospora hispaniola FGSC 10403 v1.0	1	588809	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora hispaniola	NA
Neute_mat	Neurospora tetrasperma FGSC 2509 mat a v1.0	1	510952	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma	21750257
Neute_mat_a1	Neurospora tetrasperma FGSC 2509 mat a v1.0	0	510952	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma	21750257
Neute_matA2	Neurospora tetrasperma FGSC 2508 mat A v2.0	0	510952	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma	21750257
Niavib1	Nia vibrissa CBS 119815 v1.0	0	155003	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Niaceae	Nia	Nia vibrissa	NA
Nieex1	Niesslia exilis CBS 358.70 v1.0	1	267680	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia exilis	NA
Nosap1	Nosema apis BRL 01	0	1037528	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	Nosema apis	23829473
Nosbo1	Nosema bombycis CQ1	0	578461	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	Nosema bombycis	23496955
Nosce1	Nosema ceranae BRL01	0	578460	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	Nosema ceranae	19503607;19457050
NsAK0226_1	Nemania serpens AK0226 v1.0	2	109381	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania serpens	34797921
NsAZ0576_1	Nemania serpens AZ0576 v1.0	2	109381	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania serpens	34797921
NsCB679_1	Nemania serpens CBS 679.86 v1.0	2	109381	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania serpens	34797921
Obbri1	Obba rivulosa 3A-2 v1.0	0	1052685	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Obba	Obba rivulosa	27634999
Obemuc1	Obelidium mucronatum JEL802 v1.0	0	110081	Eukaryota	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Obelidium	Obelidium mucronatum	NA
Ogapa1	Ogataea parapolymorpha DL-1	0	871575	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	Ogataea parapolymorpha	24279325
Oidma1	Oidiodendron maius Zn v1.0	1	913774	Eukaryota	Ascomycota	Leotiomycetes	NA	Myxotrichaceae	Oidiodendron	Oidiodendron maius	25706625;29315630
Oidneo1	Oidium neolycopersici UMSG2	0	212602	Eukaryota	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Oidium	Oidium neolycopersici	30253736
Olipa1	Oliveonia pauxilla MPI-PUGE-AT-0066 v1.0	1	1026881	Eukaryota	Basidiomycota	Agaricomycetes	Auriculariales	NA	Oliveonia	Oliveonia pauxilla	34893598
Olpbor1	Olpidium bornovanus UBC F19785	0	278681	Eukaryota	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium bornovanus	33547391
Ompol1	Omphalotus olearius	0	1128401	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus olearius	22726691
Onnsc1	Onnia scaura P-53A v1.0	0	1496296	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Onnia	Onnia scaura	NA
Ophau1	Ophiocordyceps australis Map64	0	1399860	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	28970504
Ophca1	Ophiocordyceps camponoti-rufipedis Map16	1	2004952	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-rufipedis	28970504
Ophdi1	Ophiobolus disseminans CBS 113818 v1.0	1	1469910	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ophiobolus	Ophiobolus disseminans	32206138
Ophnu1	Ophiostoma novo-ulmi subsp. novo-ulmi H327	1	1224258	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma novo-ulmi	23542132;25539720
Ophpi1	Ophiostoma piliferum	1	38032	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma piliferum	NA
Ophpic1	Ophiostoma piceae UAMH 11346	1	1262450	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma piceae	23725015
OphPMI507_1	Ophiostoma sp. PMI_507 v1.0	1	2614597	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma sp. PMI_507	NA
Ophsi1	Ophiocordyceps sinensis IOZ07	0	911162	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	32579174
